,Longitude,Latitude,vin cnt,accuracy,type,city,country,county,street,number,postdirectional,predirectional,prefix,state,street,suffix,zip,address,lat,lng,source
3272,-85.0047919,33.613149,12,1,rooftop,Carrollton,US,Carroll County,Bankhead Hwy,2280,,,GA,Bankhead,Hwy,30116,"2280 Bankhead Hwy, Carrollton, GA 30116",33.613083,-85.004608,Carroll,
3273,-85.0025211,33.0418613,383,1,rooftop,Lagrange,US,Troup County,Lafayette Pkwy,1217,,,GA,Lafayette,Pkwy,30241,"1217 Lafayette Pkwy, Lagrange, GA 30241",33.042203,-85.002581,Troup,
3274,-85.0005482,33.0421732,1491,1,rooftop,Lagrange,US,Troup County,Lafayette Pkwy,1221,,,GA,Lafayette,Pkwy,30241,"1221 Lafayette Pkwy, Lagrange, GA 30241",33.042178,-85.000518,Troup,
3275,-84.9957704,33.9258797,6,1,rooftop,Dallas,US,Paulding County,Gold Mine Rd,2754,,,GA,Gold Mine,Rd,30157,"2754 Gold Mine Rd, Dallas, GA 30157",33.925903,-84.995756,Paulding,
3276,-84.994321,33.0417262,107,1,rooftop,Lagrange,US,Troup County,Lafayette Pkwy,1327,,,GA,Lafayette,Pkwy,30241,"1327 Lafayette Pkwy, Lagrange, GA 30241",33.041614,-84.994475,Troup,
3277,-84.9933306,33.0411023,1117,0.99,rooftop,Lagrange,US,Troup County,Lafayette Pkwy,1380,,,GA,Lafayette,Pkwy,30241,"1380 Lafayette Pkwy, Lagrange, GA 30241",33.040373,-84.993619,Troup,
3278,-84.9921549,34.7486859,391,1,rooftop,Dalton,US,Whitfield County,Briarcliff Cir,1705,,,GA,Briarcliff,Cir,30720,"1705 Briarcliff Cir, Dalton, GA 30720",34.748709,-84.992161,Whitfield,
3279,-84.9910629,34.6914668,29,1,nearest_street,Dalton,US,Whitfield County,US 41,,,,GA,US 41,,30720,"US 41, Dalton, GA 30720",34.690557,-84.991766,TIGER/Line® dataset from the US Census Bureau,
3280,-84.9624118,34.7615953,448,1,rooftop,Dalton,US,Whitfield County,S Glenwood Ave,720,,S,GA,Glenwood,Ave,30721,"720 S Glenwood Ave, Dalton, GA 30721",34.761783,-84.96296,Whitfield,
3281,-84.9477191,34.4895711,2,1,nearest_street,Calhoun,US,Gordon County,Us Hwy 41,712,,,GA,Us Hwy 41,,30701,"712 Us Hwy 41, Calhoun, GA 30701",34.490001,-84.947378,TIGER/Line® dataset from the US Census Bureau,
3282,-84.9438725,34.7603836,70,1,rooftop,Dalton,US,Whitfield County,E Walnut Ave,1504,,E,GA,Walnut,Ave,30721,"1504 E Walnut Ave, Dalton, GA 30721",34.759996,-84.9434,Whitfield,
3283,-84.9401462,33.7181581,487,1,rooftop,Villa Rica,US,Carroll County,Cooley Way,105,,,GA,Cooley,Way,30180,"105 Cooley Way, Villa Rica, GA 30180",33.71804,-84.939956,Carroll,
3284,-84.938312,34.761041,1292,1,rooftop,Dalton,US,Whitfield County,E Walnut Ave,1809,,E,GA,Walnut,Ave,30721,"1809 E Walnut Ave, Dalton, GA 30721",34.761286,-84.938698,Whitfield,
3285,-84.9360712,34.7782867,10,1,rooftop,Dalton,US,Whitfield County,M L King Jr Blvd,1907,,,GA,M L King Jr,Blvd,30721,"1907 M L King Jr Blvd, Dalton, GA 30721",34.778367,-84.935645,Whitfield,
3286,-84.9282907,34.476221,155,1,rooftop,Calhoun,US,Gordon County,Highway 53,446,,,GA,Highway 53,,30701,"446 Highway 53, Calhoun, GA 30701",34.476221,-84.928241,Gordon County,
3287,-84.9219676,34.4763968,27,1,rooftop,Calhoun,US,Gordon County,Curtis,1231,,,GA,Curtis,,30701,"1231 Curtis, Calhoun, GA 30701",34.476406,-84.921968,Gordon County,
3288,-84.9171368,33.7291858,51,1,nearest_street,Villa Rica,US,Carroll County,Us Hwy 78,162,,,GA,Us Hwy 78,,30180,"162 Us Hwy 78, Villa Rica, GA 30180",33.729456,-84.916742,TIGER/Line® dataset from the US Census Bureau,
3289,-84.8464105,33.4143687,24,1,nearest_street,Newnan,US,Coweta County,US 27 Alternate,,,,GA,US 27 Alternate,,30263,"US 27 Alternate, Newnan, GA 30263",33.414473,-84.846145,TIGER/Line® dataset from the US Census Bureau,
3290,-84.8339722,34.1465248,157,1,rooftop,Cartersville,US,Bartow County,West Ave,1401,,,GA,West,Ave,30120,"1401 West Ave, Cartersville, GA 30120",34.146741,-84.833369,Bartow,
3291,-84.8324896,34.1486638,18,1,rooftop,Cartersville,US,Bartow County,Euharlee Rd,20,,,GA,Euharlee,Rd,30120,"20 Euharlee Rd, Cartersville, GA 30120",34.148759,-84.832474,Bartow,
3292,-84.8272508,33.91752,192,1,rooftop,Dallas,US,Paulding County,Merchants Dr,292,,,GA,Merchants,Dr,30132,"292 Merchants Dr, Dallas, GA 30132",33.917544,-84.827242,Paulding,
3293,-84.8224538,34.782195,48,1,nearest_street,Chatsworth,US,Murray County,Us Hwy 76,2799,,,GA,Us Hwy 76,,30705,"2799 Us Hwy 76, Chatsworth, GA 30705",34.782868,-84.822745,TIGER/Line® dataset from the US Census Bureau,
3294,-84.8208239,33.7304838,11,1,nearest_street,Winston,US,Douglas County,Us Hwy 78,7458,,,GA,Us Hwy 78,,30187,"7458 Us Hwy 78, Winston, GA 30187",33.729039,-84.819373,TIGER/Line® dataset from the US Census Bureau,
3295,-84.818149,34.220383,1,1,rooftop,Cartersville,US,Bartow County,Grassdale Rd,601,,,GA,Grassdale,Rd,30121,"601 Grassdale Rd, Cartersville, GA 30121",34.220387,-84.818158,Bartow,
3296,-84.8173027,34.2059007,2,1,nearest_street,Cartersville,US,Bartow County,Us Hwy 41,1335,,,GA,Us Hwy 41,,30121,"1335 Us Hwy 41, Cartersville, GA 30121",34.206246,-84.817084,TIGER/Line® dataset from the US Census Bureau,
3297,-84.8115162,34.2394997,122,0.99,rooftop,Cartersville,US,Bartow County,Grassdale Rd,1117,,,GA,Grassdale,Rd,30121,"1117 Grassdale Rd, Cartersville, GA 30121",34.240455,-84.811652,Bartow,
3298,-84.8114403,34.2037184,276,1,nearest_street,Cartersville,US,Bartow County,Us Hwy 41,1297,,,GA,Us Hwy 41,,30121,"1297 Us Hwy 41, Cartersville, GA 30121",34.204288,-84.810772,TIGER/Line® dataset from the US Census Bureau,
3299,-84.798126,33.910071,67,1,rooftop,Dallas,US,Paulding County,Merchants Dr,1386,,,GA,Merchants,Dr,30132,"1386 Merchants Dr, Dallas, GA 30132",33.910326,-84.798368,Paulding,
3300,-84.7978309,34.1938556,4,1,rooftop,Cartersville,US,Bartow County,Tennessee St,1124,,,GA,Tennessee,St,30120,"1124 Tennessee St, Cartersville, GA 30120",34.193801,-84.797721,Bartow,
3301,-84.7944741,34.1845583,19,1,rooftop,Cartersville,US,Bartow County,Tennessee St,913,,,GA,Tennessee,St,30120,"913 Tennessee St, Cartersville, GA 30120",34.18489,-84.794283,Bartow,
3302,-84.7940983,34.1740305,2,1,rooftop,Cartersville,US,Bartow County,Tennessee St,352,,,GA,Tennessee,St,30120,"352 Tennessee St, Cartersville, GA 30120",34.173628,-84.794054,Bartow,
3303,-84.7937811,33.3624243,123,1,nearest_street,Newnan,US,Coweta County,US 27 Alternate,,,,GA,US 27 Alternate,,30263,"US 27 Alternate, Newnan, GA 30263",33.362689,-84.793497,TIGER/Line® dataset from the US Census Bureau,
3304,-84.792069,33.3613829,9,1,nearest_street,Newnan,US,Coweta County,Us Hwy 27 Alt,231,,,GA,Us Hwy 27 Alt,,30263,"231 Us Hwy 27 Alt, Newnan, GA 30263",33.36112,-84.792319,TIGER/Line® dataset from the US Census Bureau,
3305,-84.789625,34.1627731,282,1,rooftop,Cartersville,US,Bartow County,Dixie Ave,125,,,GA,Dixie,Ave,30120,"125 Dixie Ave, Cartersville, GA 30120",34.162585,-84.790073,Bartow,
3306,-84.78876,34.167023,180,1,rooftop,Cartersville,US,Bartow County,Dixie Ave,2,,,GA,Dixie,Ave,30120,"2 Dixie Ave, Cartersville, GA 30120",34.167527,-84.789209,Bartow,
3307,-84.78775,34.1915119,438,1,nearest_street,Cartersville,US,Bartow County,Us Hwy 41,539,,,GA,Us Hwy 41,,30120,"539 Us Hwy 41, Cartersville, GA 30120",34.191344,-84.788949,TIGER/Line® dataset from the US Census Bureau,
3308,-84.7864286,34.1842944,104,1,nearest_street,Cartersville,US,Bartow County,Us Hwy 41,444,,,GA,Us Hwy 41,,30120,"444 Us Hwy 41, Cartersville, GA 30120",34.185831,-84.786169,TIGER/Line® dataset from the US Census Bureau,
3309,-84.784979,33.7404892,22,1,nearest_street,Douglasville,US,Douglas County,Us Hwy 78,6547,,,GA,Us Hwy 78,,30134,"6547 Us Hwy 78, Douglasville, GA 30134",33.740605,-84.784205,TIGER/Line® dataset from the US Census Bureau,
3310,-84.7829824,34.1696421,983,1,rooftop,Cartersville,US,Bartow County,Main St,539,,,GA,Main,St,30121,"539 Main St, Cartersville, GA 30121",34.169553,-84.782709,Bartow,
3311,-84.7820587,34.1701195,97,1,rooftop,Cartersville,US,Bartow County,Main St,567,,,GA,Main,St,30121,"567 Main St, Cartersville, GA 30121",34.170251,-84.782318,Bartow,
3312,-84.7818643,34.1709519,70,1,rooftop,Cartersville,US,Bartow County,Main St,595,,,GA,Main,St,30121,"595 Main St, Cartersville, GA 30121",34.171017,-84.781884,Bartow,
3313,-84.781289,33.3318483,64,1,nearest_street,Newnan,US,Coweta County,US 29,,,,GA,US 29,,30263,"US 29, Newnan, GA 30263",33.332093,-84.782176,TIGER/Line® dataset from the US Census Bureau,
3314,-84.7809011,33.9094265,1,1,rooftop,Hiram,US,Paulding County,Atlanta Hwy,3660,,,GA,Atlanta,Hwy,30141,"3660 Atlanta Hwy, Hiram, GA 30141",33.909428,-84.780911,Paulding,
3315,-84.7777784,33.9106346,239,1,rooftop,Dallas,US,Paulding County,Charles Hardy Pkwy,565,,,GA,Charles Hardy,Pkwy,30157,"565 Charles Hardy Pkwy, Dallas, GA 30157",33.910812,-84.778278,Paulding,
3316,-84.7727307,33.9168066,1841,1,rooftop,Dallas,US,Paulding County,Macland Rd,2026,,,GA,Macland,Rd,30157,"2026 Macland Rd, Dallas, GA 30157",33.916799,-84.772731,Paulding,
3317,-84.7692394,33.392818,74,1,rooftop,Newnan,US,Coweta County,Bullsboro Dr,238,,,GA,Bullsboro,Dr,30263,"238 Bullsboro Dr, Newnan, GA 30263",33.392823,-84.769222,Coweta,
3318,-84.7684172,33.917135,346,1,rooftop,Dallas,US,Paulding County,Charles Hardy Pkwy,1242,,,GA,Charles Hardy,Pkwy,30157,"1242 Charles Hardy Pkwy, Dallas, GA 30157",33.917145,-84.768427,Paulding,
3319,-84.7665776,33.919044,805,1,rooftop,Dallas,US,Paulding County,Old Griffin Rd,1245,,,GA,Old Griffin,Rd,30157,"1245 Old Griffin Rd, Dallas, GA 30157",33.919236,-84.766654,Paulding,
3320,-84.765272,33.968349,233,1,rooftop,Dallas,US,Paulding County,Mt Tabor Church Rd,4154,,,GA,Mt Tabor Church,Rd,30157,"4154 Mt Tabor Church Rd, Dallas, GA 30157",33.968148,-84.764944,Paulding,
3321,-84.7639314,33.3976624,2,1,rooftop,Newnan,US,Coweta County,Millard Farmer Industrial Blvd,29,,,GA,Millard Farmer Industrial,Blvd,30263,"29 Millard Farmer Industrial Blvd, Newnan, GA 30263",33.397652,-84.763925,Coweta,
3322,-84.7626813,33.38713,608,1,nearest_street,Newnan,US,Coweta County,I 85,,,,GA,I 85,,30263,"I 85, Newnan, GA 30263",33.38659,-84.755869,TIGER/Line® dataset from the US Census Bureau,
3323,-84.7618965,33.8953408,274,1,nearest_street,Hiram,US,Paulding County,US 278,,,,GA,US 278,,30141,"US 278, Hiram, GA 30141",33.894545,-84.762947,TIGER/Line® dataset from the US Census Bureau,
3324,-84.7562809,33.3984361,651,1,rooftop,Newnan,US,Coweta County,Herring Rd,2,,,GA,Herring,Rd,30265,"2 Herring Rd, Newnan, GA 30265",33.398285,-84.755961,Coweta,
3325,-84.7552483,33.3958126,1147,1,rooftop,Newnan,US,Coweta County,Bullsboro Dr,695,,,GA,Bullsboro,Dr,30265,"695 Bullsboro Dr, Newnan, GA 30265",33.395824,-84.755674,Coweta,
3326,-84.7521392,33.3957329,678,1,rooftop,Newnan,US,Coweta County,Bullsboro Dr,783,,,GA,Bullsboro,Dr,30265,"783 Bullsboro Dr, Newnan, GA 30265",33.395753,-84.752091,Coweta,
3327,-84.7519839,34.215221,75,1,rooftop,Cartersville,US,Bartow County,Stonemill Crk,40,,,GA,Stonemill,Crk,30121,"40 Stonemill Crk, Cartersville, GA 30121",34.215228,-84.751988,Bartow,
3328,-84.7513861,33.3977818,1235,1,rooftop,Newnan,US,Coweta County,Bullsboro Dr,800,,,GA,Bullsboro,Dr,30265,"800 Bullsboro Dr, Newnan, GA 30265",33.397565,-84.75135,Coweta,
3329,-84.7511834,33.7911848,1,1,rooftop,Douglasville,US,Paulding County,Hunter Rd,64,,,GA,Hunter,Rd,30134,"64 Hunter Rd, Douglasville, GA 30134",33.791129,-84.751211,Paulding,
3330,-84.7387999,33.7579103,19,1,rooftop,Douglasville,US,Douglas County,Odessa Pl,8120,,,GA,Odessa,Pl,30134,"8120 Odessa Pl, Douglasville, GA 30134",33.757814,-84.73879,Douglas,
3331,-84.737171,33.3973595,42,1,rooftop,Newnan,US,Coweta County,Bullsboro Dr,1273,,,GA,Bullsboro,Dr,30265,"1273 Bullsboro Dr, Newnan, GA 30265",33.397685,-84.737374,Coweta,
3332,-84.7280811,34.08569,7,1,rooftop,Cartersville,US,Bartow County,Kelli Clark Ct,142,,,GA,Kelli Clark,Ct,30121,"142 Kelli Clark Ct, Cartersville, GA 30121",34.085367,-84.727513,Bartow,
3333,-84.726673,33.400785,1754,1,rooftop,Newnan,US,Coweta County,International Park,40,,,GA,International,Park,30265,"40 International Park, Newnan, GA 30265",33.400829,-84.726724,Coweta,
3334,-84.7202944,33.4032756,242,1,rooftop,Newnan,US,Coweta County,Hollz Pkwy,53,,,GA,Hollz,Pkwy,30265,"53 Hollz Pkwy, Newnan, GA 30265",33.403226,-84.720285,Coweta,
3335,-84.7037976,33.7486034,364,1,rooftop,Douglasville,US,Douglas County,Hwy 92 - Fairburn Rd,2100,,,GA,Hwy 92 - Fairburn,Rd,30135,"2100 Hwy 92 - Fairburn Rd, Douglasville, GA 30135",33.748727,-84.703887,Douglas,
3336,-84.6979444,34.0460732,29,1,nearest_street,Acworth,US,Cobb County,Us Hwy 41,3494,,,GA,Us Hwy 41,,30101,"3494 Us Hwy 41, Acworth, GA 30101",34.045156,-84.696979,TIGER/Line® dataset from the US Census Bureau,
3337,-84.6974118,34.2212522,94,1,rooftop,White,US,Bartow County,Hwy 20,6107,,,GA,Hwy 20,,30184,"6107 Hwy 20, White, GA 30184",34.220985,-84.696995,Bartow,
3338,-84.684243,33.4469456,454,0.99,rooftop,Newnan,US,Coweta County,Emerald Dr,15,,,GA,Emerald,Dr,30265,"15 Emerald Dr, Newnan, GA 30265",33.446217,-84.683569,Coweta,
3339,-84.6630232,33.7130176,30,1,rooftop,Douglasville,US,Douglas County,Hwy 92 - Fairburn Rd,3385,,,GA,Hwy 92 - Fairburn,Rd,30135,"3385 Hwy 92 - Fairburn Rd, Douglasville, GA 30135",33.71264,-84.663588,Douglas,
3340,-84.6608664,34.0587055,93,1,rooftop,Acworth,US,Cobb County,Acworth Industrial Dr,4300,,,GA,Acworth Industrial,Dr,30101,"4300 Acworth Industrial Dr, Acworth, GA 30101",34.058547,-84.660903,Cobb,
3341,-84.6600499,34.0625454,10,1,rooftop,Acworth,US,Cobb County,Acworth Industrial Dr,4494,,,GA,Acworth Industrial,Dr,30101,"4494 Acworth Industrial Dr, Acworth, GA 30101",34.062297,-84.660043,Cobb,
3342,-84.659983,34.063318,2,1,rooftop,Acworth,US,Cobb County,Acworth Industrial Dr,4492,,,GA,Acworth Industrial,Dr,30101,"4492 Acworth Industrial Dr, Acworth, GA 30101",34.063324,-84.659987,Cobb,
3343,-84.6391244,34.0792461,8,1,nearest_street,Acworth,US,Cherokee County,I 75,,,,GA,I 75,,30102,"I 75, Acworth, GA 30102",34.080646,-84.63841,TIGER/Line® dataset from the US Census Bureau,
3344,-84.6292384,33.7908044,664,1,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,521,,,GA,Thornton,Rd,30122,"521 Thornton Rd, Lithia Springs, GA 30122",33.790854,-84.629163,Douglas,
3345,-84.619107,34.0177488,192,1,nearest_street,Kennesaw,US,Cobb County,Us Hwy 41,221,,,GA,Us Hwy 41,,30152,"221 Us Hwy 41, Kennesaw, GA 30152",34.017956,-84.618383,TIGER/Line® dataset from the US Census Bureau,
3346,-84.6158384,33.7861511,600,1,rooftop,Lithia Springs,US,Douglas County,Thornton Way,665,,,GA,Thornton,Way,30122,"665 Thornton Way, Lithia Springs, GA 30122",33.785806,-84.616337,Douglas,
3347,-84.6134004,33.7862383,438,1,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,1981,,,GA,Thornton,Rd,30122,"1981 Thornton Rd, Lithia Springs, GA 30122",33.786262,-84.613211,Douglas,
3348,-84.6127233,33.7837781,795,1,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,811,,,GA,Thornton,Rd,30122,"811 Thornton Rd, Lithia Springs, GA 30122",33.783989,-84.612735,Douglas,
3349,-84.6124046,33.8312991,42,1,rooftop,Austell,US,Cobb County,Austell Rd,5025,,,GA,Austell,Rd,30106,"5025 Austell Rd, Austell, GA 30106",33.831213,-84.612352,Cobb,
3350,-84.6117935,33.7860983,649,0.99,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,1981,,,GA,Thornton,Rd,30122,"1981 Thornton Rd, Lithia Springs, GA 30122",33.786262,-84.613211,Douglas,
3351,-84.6101938,33.7835945,777,0.99,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,1968,,,GA,Thornton,Rd,30122,"1968 Thornton Rd, Lithia Springs, GA 30122",33.783419,-84.611145,Douglas,
3352,-84.610022,33.7859209,2267,1,rooftop,Austell,US,Douglas County,Thornton Rd,1977,,,GA,Thornton,Rd,30168,"1977 Thornton Rd, Austell, GA 30168",33.786133,-84.610079,Douglas,
3353,-84.6083836,34.0300117,6,1,rooftop,Kennesaw,US,Cobb County,Cherokee St,3166,,,GA,Cherokee,St,30144,"3166 Cherokee St, Kennesaw, GA 30144",34.030018,-84.608393,Cobb,
3354,-84.6069876,33.8179683,8,1,rooftop,Austell,US,Cobb County,Veterans Memorial Hwy,1806,,,GA,Veterans Memorial,Hwy,30106,"1806 Veterans Memorial Hwy, Austell, GA 30106",33.817974,-84.607138,Cobb,
3355,-84.6065196,33.7821887,43,1,rooftop,Austell,US,Douglas County,Thornton Rd,870,,,GA,Thornton,Rd,30168,"870 Thornton Rd, Austell, GA 30168",33.781892,-84.606608,Douglas,
3356,-84.6050623,33.7729514,1219,0.99,rooftop,Lithia Springs,US,Douglas County,Blairs Bridge Rd,1000,,,GA,Blairs Bridge,Rd,30122,"1000 Blairs Bridge Rd, Lithia Springs, GA 30122",33.773334,-84.605896,Douglas,
3357,-84.6043238,34.0025907,2,1,rooftop,Kennesaw,US,Cobb County,Attic Pkwy,2045,,,GA,Attic,Pkwy,30152,"2045 Attic Pkwy, Kennesaw, GA 30152",34.002334,-84.60438,Cobb,
3358,-84.603529,33.786448,15,1,rooftop,Austell,US,Cobb County,Oak Ridge Commerce Way,6887,,,GA,Oak Ridge Commerce,Way,30168,"6887 Oak Ridge Commerce Way, Austell, GA 30168",33.786455,-84.603533,Cobb,
3359,-84.6025891,33.7699391,599,1,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,1251,,,GA,Thornton,Rd,30122,"1251 Thornton Rd, Lithia Springs, GA 30122",33.769786,-84.603014,Douglas,
3360,-84.602018,34.045991,13,1,rooftop,Kennesaw,US,Cobb County,Cherokee St,3745,,,GA,Cherokee,St,30144,"3745 Cherokee St, Kennesaw, GA 30144",34.046034,-84.602196,Cobb,
3361,-84.6020115,33.7688202,437,1,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,1301,,,GA,Thornton,Rd,30122,"1301 Thornton Rd, Lithia Springs, GA 30122",33.768913,-84.601944,Douglas,
3362,-84.5996227,33.9451016,1,0.99,rooftop,Marietta,US,Cobb County,Hardage Dr,100,,,GA,Hardage,Dr,30064,"100 Hardage Dr, Marietta, GA 30064",33.946245,-84.600443,Cobb,
3363,-84.5865953,33.5573784,6,1,rooftop,Fairburn,US,Fulton County,Howell Ave,107,,,GA,Howell,Ave,30213,"107 Howell Ave, Fairburn, GA 30213",33.557004,-84.585869,Fulton,
3364,-84.585468,33.7680248,5,1,rooftop,Austell,US,Cobb County,White Rd SW,1010,SW,,GA,White,Rd,30168,"1010 White Rd SW, Austell, GA 30168",33.768056,-84.585171,Cobb,
3365,-84.5852916,34.118874,1,1,rooftop,Woodstock,US,Cherokee County,Bells Ferry Rd,6479,,,GA,Bells Ferry,Rd,30189,"6479 Bells Ferry Rd, Woodstock, GA 30189",34.118745,-84.585491,Cherokee,
3366,-84.5848732,33.9981764,8229,1,nearest_street,Kennesaw,US,Cobb County,Us Hwy 41,1698,,,GA,Us Hwy 41,,30144,"1698 Us Hwy 41, Kennesaw, GA 30144",33.997594,-84.585988,TIGER/Line® dataset from the US Census Bureau,
3367,-84.5828765,34.0893048,39,1,rooftop,Acworth,US,Cherokee County,Hwy 92,6345,,,GA,Hwy 92,,30102,"6345 Hwy 92, Acworth, GA 30102",34.08929,-84.5829,Cherokee,
3368,-84.5817367,34.0028545,173,1,rooftop,Kennesaw,US,Cobb County,Roberts Blvd,1110,,,GA,Roberts,Blvd,30144,"1110 Roberts Blvd, Kennesaw, GA 30144",34.003198,-84.582137,Cobb,
3369,-84.5803385,34.0882839,685,1,rooftop,Acworth,US,Cherokee County,Hwy 92,6508,,,GA,Hwy 92,,30102,"6508 Hwy 92, Acworth, GA 30102",34.087991,-84.580319,Cherokee,
3370,-84.5799032,33.5522241,10,1,rooftop,Fairburn,US,Fulton County,Senoia Rd,450,,,GA,Senoia,Rd,30213,"450 Senoia Rd, Fairburn, GA 30213",33.552074,-84.580385,Fulton,
3371,-84.579227,34.0081886,1046,1,rooftop,Kennesaw,US,Cobb County,Barrett Lakes Blvd NW,2205,NW,,GA,Barrett Lakes,Blvd,30144,"2205 Barrett Lakes Blvd NW, Kennesaw, GA 30144",34.008152,-84.579345,Cobb,
3372,-84.5790488,34.0068712,677,1,rooftop,Kennesaw,US,Cobb County,Barrett Lakes Blvd,2111,,,GA,Barrett Lakes,Blvd,30144,"2111 Barrett Lakes Blvd, Kennesaw, GA 30144",34.006849,-84.579557,Cobb,
3373,-84.5790439,33.8899821,19,1,rooftop,Marietta,US,Cobb County,Austell Rd SW,2561,SW,,GA,Austell,Rd,30008,"2561 Austell Rd SW, Marietta, GA 30008",33.890216,-84.579005,Cobb,
3374,-84.5787082,34.0060169,703,1,rooftop,Kennesaw,US,Cobb County,Auto Park Dr NW,1221,NW,,GA,Auto Park,Dr,30144,"1221 Auto Park Dr NW, Kennesaw, GA 30144",34.005995,-84.579187,Cobb,
3375,-84.5786846,34.0028715,775,1,rooftop,Marietta,US,Cobb County,Ernest Barrett Pkwy,905,,,GA,Ernest Barrett,Pkwy,30066,"905 Ernest Barrett Pkwy, Marietta, GA 30066",34.002894,-84.57852,Cobb,
3376,-84.5786017,34.0094355,1443,1,rooftop,Kennesaw,US,Cobb County,Barrett Lakes Blvd NW,2255,NW,,GA,Barrett Lakes,Blvd,30144,"2255 Barrett Lakes Blvd NW, Kennesaw, GA 30144",34.00961,-84.578583,Cobb,
3377,-84.578479,34.0044687,1009,1,rooftop,Kennesaw,US,Cobb County,Ernest Barrett Pkwy NW,900,NW,,GA,Ernest Barrett,Pkwy,30144,"900 Ernest Barrett Pkwy NW, Kennesaw, GA 30144",34.004776,-84.578667,Cobb,
3378,-84.5782331,34.0103796,656,1,rooftop,Kennesaw,US,Cobb County,Barrett Lakes Blvd NW,2275,NW,,GA,Barrett Lakes,Blvd,30144,"2275 Barrett Lakes Blvd NW, Kennesaw, GA 30144",34.010427,-84.578267,Cobb,
3379,-84.5768237,34.0099903,608,1,rooftop,Kennesaw,US,Cobb County,Barrett Lakes Blvd,2310,,,GA,Barrett Lakes,Blvd,30144,"2310 Barrett Lakes Blvd, Kennesaw, GA 30144",34.009961,-84.576753,Cobb,
